taxonid_iucn,code,habitat,suitability,season,majorimportance
57498415,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
109421254,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
2573,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
107628346,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
161373,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
161373,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
161373,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
164860,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
164838,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
119451417,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes
104652314,14.3,Artificial/Terrestrial - Plantations,Unknown,Resident,
104652314,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
173204,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes
39497,4.4,Grassland - Temperate,Suitable,,
39497,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,
184517,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
165376,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
49829755,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
171883,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
59366,1.4,Forest - Temperate,Suitable,Resident,Yes
59366,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59367,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59375,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,
59375,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,
59375,1.5,Forest - Subtropical/Tropical Dry,Marginal,Resident,
59375,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,
59377,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59382,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59289,1.4,Forest - Temperate,Suitable,,Yes
59289,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,
59289,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
59289,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59384,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59385,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,
59385,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,
59385,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59386,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59386,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
59388,1.4,Forest - Temperate,Suitable,Resident,Yes
59388,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59390,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59291,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59290,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
61910,1.4,Forest - Temperate,Suitable,Resident,Yes
61910,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
61910,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
59394,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
61912,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
61912,1.9,Forest - Subtropical/Tropical Moist Montane,Marginal,Resident,
59402,14.3,Artificial/Terrestrial - Plantations,Suitable,,
59402,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,,
59402,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,
59402,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
59402,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
90344071,1.4,Forest - Temperate,Suitable,Resident,Yes
90344071,3.4,Shrubland - Temperate,Suitable,Resident,Yes
183085384,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
126560425,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
79123553,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
79123553,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
18535,1.4,Forest - Temperate,Marginal,,
18535,3.4,Shrubland - Temperate,Suitable,,Yes
18535,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes
68460149,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,Resident,Yes
18544,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
18544,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
161077334,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
161077334,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,
161077353,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
161077353,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,
18543,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
18543,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,
18543,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
29618,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
47251834,1.4,Forest - Temperate,Suitable,Resident,Yes
91183344,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
169543,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
91183704,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
161331776,2.2,Savanna - Moist,Suitable,,
161331776,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,
174266186,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
174266186,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
174266186,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No
174266186,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
174266186,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes
174266186,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
58813,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
174265411,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
58819,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
58819,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
58819,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
58819,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
58819,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
58819,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
58825,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,Resident,
58825,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
58825,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
150089121,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
58833,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
58841,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
61879,14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,
61879,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
58845,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
58845,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
58845,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No
58845,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
58845,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
79101734,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
61882,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
58855,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
58863,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
58863,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
58863,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
58863,4.4,Grassland - Temperate,Suitable,Resident,Yes
58874,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
58874,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
58874,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
58874,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
58879,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
79101760,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
79101760,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
58898,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
58898,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
58898,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
58900,14.3,Artificial/Terrestrial - Plantations,Marginal,,
58900,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
58900,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
58901,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
58904,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
58904,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
58933,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
58933,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
58933,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
187831,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
61888,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
187832,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Unknown,Resident,
187832,1.6,Forest - Subtropical/Tropical Moist Lowland,Unknown,Resident,
187832,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes
58934,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
58934,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No
58934,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
58937,14.3,Artificial/Terrestrial - Plantations,Marginal,,
58937,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,
58937,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
58937,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
58937,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,,
62148778,1.4,Forest - Temperate,Suitable,,
62148778,4.4,Grassland - Temperate,Suitable,,
19448775,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
60810,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
60810,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
54126285,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
54126285,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
54126285,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
60751,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
60751,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
60751,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
61341,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
61341,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
61341,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
39281,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
39281,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
19448837,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,No
19448837,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
19448837,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
19448837,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
19448841,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
19448841,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
19448847,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
19448847,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
19449272,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
19449272,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
60403,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
61355,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
41048,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
41048,4.4,Grassland - Temperate,Suitable,,
41048,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
41048,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,
41050,1.4,Forest - Temperate,Suitable,,
41050,4.4,Grassland - Temperate,Suitable,,
41050,5.10,Wetlands (inland) - Tundra Wetlands (incl. pools and temporary waters from snowmelt),Suitable,,
41050,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,
58439165,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
58439165,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,
16084352,3.4,Shrubland - Temperate,Suitable,Resident,Yes
16084352,4.4,Grassland - Temperate,Suitable,Resident,Yes
169795,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
169795,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
62203,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
107435178,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
157538,1.4,Forest - Temperate,Suitable,Resident,Yes
157538,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes
49217798,9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes
49217798,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes
49217798,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
49217798,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
49217798,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
61111,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
63659,1.5,Forest - Subtropical/Tropical Dry,Marginal,,
63659,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
44792111,1.5,Forest - Subtropical/Tropical Dry,Marginal,Resident,
44792111,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,
44792111,4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,
168557,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
149170604,1.4,Forest - Temperate,Suitable,Resident,Yes
149170604,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
22724813,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
22724813,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
22724813,14.5,Artificial/Terrestrial - Urban Areas,Suitable,Resident,No
22724813,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,No
22724813,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22724813,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,No
22724813,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
22724813,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No
22724813,2.1,Savanna - Dry,Suitable,Resident,No
22736498,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
22736498,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
22736498,14.5,Artificial/Terrestrial - Urban Areas,Suitable,Resident,No
22736498,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,No
22736498,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22736498,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,No
22736498,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
22736498,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No
22736498,2.1,Savanna - Dry,Suitable,Resident,No
45470698,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
18656,1.6,Forest - Subtropical/Tropical Moist Lowland,Marginal,,
18656,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
18657,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,,
18657,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
63572,15.11,Artificial/Marine - Marine Anthropogenic Structures,Marginal,,
63572,9.4,Marine Neritic - Subtidal Sandy,Suitable,,
63572,9.8,Marine Neritic - Coral Reef,Suitable,,
63572,9.9,Marine Neritic - Seagrass (Submerged),Suitable,,
22728235,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No
22728235,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
22678891,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22678896,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22678896,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
22678896,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,No
22678896,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,No
199546,4.5,Grassland - Subtropical/Tropical Dry,Suitable,,Yes
150106255,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
168259,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
180781,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
172472,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Marginal,,
172472,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Suitable,,No
172472,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Suitable,,Yes
172472,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,,No
172472,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
172472,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,Yes
22698001,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes
22698001,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes
22698001,1.5,Forest - Subtropical/Tropical Dry,Suitable,Breeding Season,Yes
22698001,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Breeding Season,Yes
22698001,9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes
22698001,9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes
22728442,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes
22728442,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes
22728442,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Breeding Season,Yes
22728442,9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes
22728442,9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes
22698035,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes
22698035,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes
22698035,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Breeding Season,Yes
22698035,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Breeding Season,Yes
22698035,9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes
22698035,9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes
22698088,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes
22698088,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes
22698088,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,Breeding Season,Yes
22698088,9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes
22698088,9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes
22698092,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes
22698092,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes
22698092,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Breeding Season,Yes
22698092,9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes
22698092,9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes
22698084,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes
22698084,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes
22698084,3.4,Shrubland - Temperate,Suitable,Breeding Season,Yes
22698084,9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes
22698084,9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes
22698062,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes
22698062,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes
22698062,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Breeding Season,Yes
22698062,9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes
22698062,9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes
22698017,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes
22698017,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes
22698017,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Breeding Season,Yes
22698017,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Breeding Season,No
22698017,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Breeding Season,No
22698017,9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes
22698017,9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes
22728132,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22728132,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No
22728132,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,No
68462789,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,Resident,Yes
68462789,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,Resident,Yes
18703,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
18703,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
136610,1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes
136610,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,,Yes
18711,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,Resident,No
18711,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,No
18711,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
18711,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Marginal,,
18711,5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,Resident,Yes
18711,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
18711,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
18711,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Marginal,,
18711,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Marginal,,
18711,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Marginal,,
18711,5.9,Wetlands (inland) - Freshwater Springs and Oases,Unknown,,
18711,9.10,Marine Neritic - Estuaries,Unknown,,
18714,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,,
18714,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,
18721,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
18721,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,Yes
18721,14.5,Artificial/Terrestrial - Urban Areas,Suitable,Resident,Yes
18721,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,Yes
18721,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
18721,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
18721,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes
18721,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
18723,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
18723,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Marginal,Resident,
