taxonid_iucn,code,habitat,suitability,season,majorimportance
69192581,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
69192581,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
165015032,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
165015032,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
187093,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
118040701,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Marginal,Resident,
118040701,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
118040701,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Seasonal Occurrence Unknown,Yes
118040814,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
118040814,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Seasonal Occurrence Unknown,Yes
178661,14.3,Artificial/Terrestrial - Plantations,Suitable,,
178661,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
178661,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
178661,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,,
178661,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,
10714,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
59559,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
59559,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,Resident,
59559,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Unknown,Resident,
59559,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Unknown,Resident,
59743,1.9,Forest - Subtropical/Tropical Moist Montane,Marginal,,
59743,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
134355,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
47149690,9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes
16759101,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,Resident,No
16759101,9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes
22692412,14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,No
22692412,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22692412,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
22692412,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
22692395,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
10730,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
10730,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,
10730,8.1,Desert - Hot,Suitable,,
10730,8.2,Desert - Temperate,Suitable,,
10732,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
10732,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
172475,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Marginal,,
172475,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
172475,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,Yes
172384,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
172384,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
172428,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
172446,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
172351,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
172351,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
103823979,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No
103823979,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
103823979,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No
22713185,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No
22713185,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22713185,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No
190583,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
173832276,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
85202881,2.1,Savanna - Dry,Suitable,,
85202881,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
113901500,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
6727,4.4,Grassland - Temperate,Suitable,Resident,Yes
190585,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
21460622,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
196761,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
196763,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
134089,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
61512,14.2,Artificial/Terrestrial - Pastureland,Suitable,,
61512,4.4,Grassland - Temperate,Suitable,,
61512,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,
61513,14.2,Artificial/Terrestrial - Pastureland,Suitable,,
61513,4.4,Grassland - Temperate,Suitable,,
61513,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,
61514,1.4,Forest - Temperate,Marginal,,
61514,14.3,Artificial/Terrestrial - Plantations,Marginal,,
61514,3.4,Shrubland - Temperate,Suitable,,
61514,4.4,Grassland - Temperate,Marginal,,
61514,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,
184948,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,Yes
184948,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes
44929655,2.1,Savanna - Dry,Suitable,Resident,Yes
59628,14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,
59628,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,Resident,
59628,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Marginal,Resident,
59628,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Marginal,Resident,
59628,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
59628,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59628,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
59628,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
59628,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
59606,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
59606,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
59606,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
10770,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
22724153,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
22724153,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
22724153,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,No
22724153,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22724153,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,No
22724153,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No
22736369,14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,No
22736369,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
22736369,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
22736369,16,Introduced vegetation,Suitable,Resident,No
196527,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
175163,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes
175163,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
145380421,11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes
155903,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
169294,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
139559714,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
139559714,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
139561186,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
139561186,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
139561186,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
139561234,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
139561234,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
139561234,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,
139561436,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
139561436,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
139561690,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,
139561690,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,
139561690,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
139561905,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
139561905,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
139563883,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
139563883,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
65545076,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
65880307,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
164694511,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
167741,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
168147,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
10809,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
87632912,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
87632912,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
54605,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
54605,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
54605,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
136078,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
54617,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
54617,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
54650,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
54650,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes
135768,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
61755,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,
61755,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes
61755,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,Resident,Yes
54762,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
54762,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
54773,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
54773,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
58308,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
58308,1.8,Forest - Subtropical/Tropical Swamp,Suitable,,
58308,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
58308,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
58309,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
58309,1.8,Forest - Subtropical/Tropical Swamp,Suitable,,
58309,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
58309,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
58309,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,
58312,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
58312,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
58312,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
135035,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
134324,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
197182,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,
197182,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,
197182,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
135802,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
135802,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
135802,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
54685,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
54685,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
54685,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
10831,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
10831,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
10831,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
10831,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
10832,1.4,Forest - Temperate,Suitable,Resident,Yes
10832,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
22700818,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
22700818,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
134374,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
10846,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
10847,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
10847,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,Yes
10847,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes
10847,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes
134643,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
134041,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,Yes
182333,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
182333,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Unknown,,
114826015,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
114826015,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,
114826015,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
114826015,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
196185,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
2875,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
2875,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
2875,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
10858,15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,,
10858,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
83125670,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
195509,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
195509,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes
195508,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
89656504,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes
89656504,7.2,Caves and Subterranean Habitats (non-aquatic) - Other Subterranean Habitats,Suitable,Resident,Yes
62147313,1.4,Forest - Temperate,Suitable,Resident,Yes
62147313,4.4,Grassland - Temperate,Suitable,Resident,Yes
64866649,4.4,Grassland - Temperate,Suitable,Resident,Yes
64867392,3.4,Shrubland - Temperate,Suitable,Resident,Yes
64867392,4.4,Grassland - Temperate,Suitable,Resident,Yes
68399176,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes
62147340,4.4,Grassland - Temperate,Suitable,Breeding Season,Yes
62147322,3.4,Shrubland - Temperate,Suitable,Resident,Yes
62147322,4.4,Grassland - Temperate,Suitable,Resident,Yes
68399947,4.4,Grassland - Temperate,Suitable,Resident,Yes
62147381,4.4,Grassland - Temperate,Suitable,Resident,Yes
133602,9.8,Marine Neritic - Coral Reef,,,
133602,9.8.3,Foreslope (Outer Reef Slope),Suitable,,
133602,9.8.4,Lagoon,Suitable,,
180373,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,
180373,9.8,Marine Neritic - Coral Reef,Suitable,,
83153764,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
83153820,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
157864,1.4,Forest - Temperate,Suitable,Resident,Yes
47251472,1.4,Forest - Temperate,Suitable,Resident,Yes
55514,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
55514,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
55514,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
55516,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55516,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55627,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55627,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
61906,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59380,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,
59380,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
61907,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,
61907,14.4,Artificial/Terrestrial - Rural Gardens,Unknown,Resident,
61907,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,
61907,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
39341,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Resident,Yes
39341,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Resident,Yes
60225,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Resident,Yes
60225,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Resident,Yes
60225,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,Resident,Yes
16084520,4.4,Grassland - Temperate,Suitable,Resident,Yes
16084520,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
16084526,4.4,Grassland - Temperate,Suitable,Resident,Yes
16084526,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
15039290,4.4,Grassland - Temperate,Suitable,Resident,Yes
15039290,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
15039329,4.4,Grassland - Temperate,Suitable,Resident,Yes
15039329,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
15039336,4.4,Grassland - Temperate,Suitable,Resident,Yes
15039336,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
59287,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59287,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
59287,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes
61437,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
61437,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
61438,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
10929,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,
107430856,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
134500,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
69630401,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
189676,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
22721102,1.1,Forest - Boreal,Suitable,Breeding Season,No
22721102,1.4,Forest - Temperate,Suitable,Breeding Season,No
22721102,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Non-Breeding Season,No
22721102,3.4,Shrubland - Temperate,Suitable,Non-Breeding Season,No
10954,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
168170,1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes
168170,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,Yes
73726605,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
57843,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
176160,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
176160,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,,
176189,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
176189,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,,
136136,14.3,Artificial/Terrestrial - Plantations,Suitable,,Yes
136136,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,,Yes
136136,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,,Yes
136136,1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes
136136,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
136136,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,,Yes
136136,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes
44512,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
10966,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
10968,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
196174807,1.4,Forest - Temperate,Suitable,Resident,
196174807,4.4,Grassland - Temperate,Suitable,Resident,Yes
172538,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
172545,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,
172545,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
172574,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,
172574,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
172552,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
172525,14.1,Artificial/Terrestrial - Arable Land,Marginal,Resident,
172525,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22710009,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
22710009,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22710009,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No
11021,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
63389,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
11027,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
11027,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,
11045,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,,Yes
11045,5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,Resident,No
11045,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
11034,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,Resident,Yes
11034,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
190497027,1.4,Forest - Temperate,Suitable,Resident,Yes
196329948,1.4,Forest - Temperate,Suitable,Resident,
196329948,3.4,Shrubland - Temperate,Suitable,Resident,
196329948,4.4,Grassland - Temperate,Suitable,Resident,
196329994,1.4,Forest - Temperate,Suitable,Resident,Yes
196329994,3.4,Shrubland - Temperate,Suitable,,
196329994,4.4,Grassland - Temperate,Suitable,,
196330133,1.4,Forest - Temperate,Suitable,Resident,
196330133,4.4,Grassland - Temperate,Suitable,Resident,
209399685,1.4,Forest - Temperate,Suitable,Resident,
209399685,3.4,Shrubland - Temperate,Suitable,Resident,
209399685,4.4,Grassland - Temperate,Suitable,Resident,
22716664,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
73727128,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
73727128,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes
